"","liveness","danceability","energy","key","loudness","mode","ArtistName","speechiness","acousticness","instrumentalness","valence","tempo","duration_ms","DateIndex","time_signature","MaxPosition","Track.Name","minPosition","lCountOnCharts","TrackPopularity","CountOnCharts","lSumChartStreams","ldurationms"
"230",0.195,0.638,0.816,2,-5.503,1,"TiÎsto",0.0308,0.00149,0.00115,0.404,112.014,190014,2,4,200,"Wasted",190,0.693147180559945,65,2,12.7588105492392,12.1548530326386
"231",0.0344,0.856,0.609,0,-7.223,1,"Mark Ronson",0.0824,0.00801,8.15e-05,0.932,114.988,269667,1,4,198,"Uptown Funk",4,6.33150184989369,82,562,19.6979536268167,12.5049431434657
"232",0.152,0.679,0.662,8,-6.069,0,"Kygo",0.174,0.155,0,0.434,99.879,222801,8,4,124,"Stole the Show",3,5.90808293816893,41,368,19.4992939304244,12.3140342753555
"233",0.353,0.672,0.6,7,-5.392,1,"Ariana Grande",0.037,0.0551,0,0.317,134.034,235947,378,3,24,"Dangerous Woman",23,1.38629436111989,46,4,15.6989262667531,12.3713624825155
"234",0.084,0.715,0.723,6,-5.993,0,"Twenty One Pilots",0.0569,0.0396,8.57e-05,0.475,114.985,207160,20,4,200,"Fairly Local",200,0,75,1,12.0822822266259,12.2412467205378
"239",0.105,0.721,0.461,4,-9.979,0,"Drake",0.107,0.173,3.31e-06,0.0566,133.072,212947,370,4,199,"Pop Style",22,5.23644196282995,75,188,18.6372104801291,12.2687985874381
"240",0.127,0.258,0.631,5,-6.617,0,"Ellie Goulding",0.0541,0.281,0,0.271,189.583,252539,1,4,73,"Love Me Like You Do - From ""Fifty Shades Of Grey""",3,5.18178355029209,73,178,18.9272264177853,12.4393209712161
"241",0.171,0.648,0.736,8,-7.948,1,"Kygo",0.0385,0.0444,0.000137,0.376,103.027,239465,267,4,47,"Stay",8,5.10594547390058,78,165,19.2475542631336,12.3861625473669
"246",0.158,0.694,0.854,7,-3.891,0,"Shawn Mendes",0.043,0.00614,0,0.804,112.007,161440,1,4,196,"Something Big",166,1.79175946922805,63,6,13.8850963203234,11.9918888355874
"249",0.149,0.638,0.924,7,-3.887,1,"Coldplay",0.0359,0.00205,0.000173,0.515,111.995,263787,270,4,195,"Adventure Of A Lifetime",7,5.84932477994686,81,347,19.4485319416115,12.4828972382937
"250",0.682,0.681,0.708,5,-6.019,0,"FRENSHIP",0.0304,0.042,0.14,0.359,92.993,237760,484,4,55,"Capsize",23,5.0998664278242,63,164,19.2719735595832,12.3790170405115
"251",0.104,0.66,0.316,3,-11.567,0,"Ed Sheeran",0.0364,0.529,0.000294,0.551,91.207,300253,1,4,200,"Bloodstream",175,2.19722457733622,68,9,14.2720768086667,12.6123807315659
"256",0.17,0.69,0.524,6,-8.39,0,"Adele",0.103,0.0415,3.16e-06,0.561,164.023,223080,410,4,178,"Send My Love (To Your New Lover)",15,3.73766961828337,75,42,17.5740909894657,12.3152857305035
"257",0.206,0.832,0.756,0,-5.332,1,"Snoop Dogg",0.0515,0.0274,1.39e-06,0.288,110.034,283760,13,4,190,"Peaches N Cream",190,0,52,1,12.1334374344851,12.5558840894475
"258",0.119,0.363,0.745,6,-3.705,1,"Kanye West",0.185,0.0487,0,0.452,174.064,196280,323,4,39,"Famous",18,1.38629436111989,9,4,15.6433598827835,12.1872974902038
"259",0.0974,0.752,0.887,10,-5.449,0,"Selena Gomez",0.039,0.00861,5.12e-05,0.379,120.022,217907,447,4,200,"Kill Em With Kindness",21,4.94875989037817,80,141,18.780345137032,12.2918236452446
"261",0.0743,0.851,0.657,2,-5.161,1,"Jidenna",0.0559,0.119,0,0.642,94.036,235046,51,4,194,"Classic Man - Remix",194,0,63,1,12.1387515900654,12.3675365186517
"262",0.211,0.694,0.712,7,-3.923,0,"Zara Larsson",0.046,0.133,0,0.794,98.022,201122,302,4,163,"Lush Life",14,6.07534603108868,84,435,19.9421434062931,12.2116669680865
"263",0.101,0.64,0.743,10,-4.08,1,"The Fray",0.0379,0.269,0,0.356,122.035,262533,68,4,200,"How to Save a Life",200,0,79,1,12.1398580539042,12.4781320673982
"264",0.39,0.626,0.835,7,-5.059,0,"Elina Born & Stig R‰sta",0.0451,0.377,1.19e-06,0.687,138.031,179130,24,4,164,"Goodbye To Yesterday",164,0,46,1,12.1429304823642,12.0958670782091
"265",0.868,0.555,0.883,2,-3.426,1,"Muse",0.0341,0.00114,0.041,0.503,125.02,316718,36,4,195,"Psycho",195,0,53,1,12.1430050420626,12.6657670670341
"266",0.336,0.803,0.492,5,-7.177,0,"Selena Gomez",0.128,0.0155,3.93e-06,0.486,111.001,200680,274,4,195,"Hands To Myself",10,5.45958551414416,76,235,19.1883292114505,12.2094668785982
"268",0.0892,0.828,0.718,8,-7.474,1,"De Vet Du",0.107,0.111,0.000916,0.237,127.992,164999,8,4,198,"Fy Fan Va Stek",198,0.693147180559945,50,2,12.8023977539523,12.0136946922583
"269",0.119,0.774,0.739,0,-4.022,1,"Little Mix",0.0952,0.0316,5.95e-06,0.816,126.002,246240,533,4,165,"Shout Out to My Ex",17,3.61091791264422,90,37,17.8894889981569,12.4140619490727
"270",0.311,0.482,0.926,7,-4.789,1,"Muse",0.0549,0.00952,0,0.373,130.007,231973,19,4,191,"Mercy",182,0.693147180559945,42,2,12.8465281860518,12.3543762645655
"271",0.379,0.645,0.891,6,-2.505,0,"David Guetta",0.0387,0.0932,3.88e-06,0.564,124.915,203520,23,4,198,"Lovers on the Sun (feat. Sam Martin)",167,1.94591014905531,63,7,14.0344324104351,12.2235195591339
"273",0.108,0.422,0.338,4,-9.347,1,"Sam Smith",0.0485,0.759,2.06e-05,0.155,121.764,253208,1,4,200,"Lay Me Down",176,2.07944154167984,14,8,14.1788180577949,12.4419665643296
"275",0.0884,0.699,0.669,2,-6.682,0,"Ellie Goulding",0.0511,0.299,3.26e-06,0.753,154.952,213445,183,4,200,"On My Mind",6,5.21493575760899,71,184,18.9474170606655,12.2711344672221
"276",0.137,0.859,0.538,2,-5.207,1,"Jeremih",0.0699,0.527,1.14e-06,0.344,98.031,268453,2,4,198,"Don't Tell 'Em",168,2.07944154167984,14,8,14.1672893352172,12.5004311310537
"279",0.11,0.562,0.681,11,-4.934,0,"Shawn Mendes",0.0871,0.113,0,0.339,148.064,208733,504,4,24,"Mercy",19,4.17438726989564,91,65,18.5434291915217,12.2488112022712
"281",0.0644,0.754,0.838,6,-2.98,0,"Martin Tungevaag",0.0647,0.00634,0,0.112,127.983,178570,22,4,198,"Springfield",191,1.6094379124341,54,5,13.7246488689366,12.0927359601912
"282",0.0741,0.491,0.885,3,-4.121,1,"The Script",0.0395,0.00219,0,0.624,166.992,245467,6,4,199,"Superheroes",171,2.30258509299405,71,10,14.4077467534511,12.4109177976297
"283",0.118,0.642,0.828,0,-4.031,1,"Axwell /\ Ingrosso",0.0429,0.0679,6.8e-05,0.339,127.99,264787,8,4,200,"On My Way",184,1.79175946922805,59,6,13.907686741018,12.4866810081843
"286",0.358,0.615,0.847,1,-5.479,0,"Lady Gaga",0.037,0.0012,0,0.693,125.006,181507,484,4,153,"Perfect Illusion",24,3.8286413964891,65,46,17.4233473233402,12.1090494994364
"287",0.0879,0.845,0.506,1,-5.971,1,"Chris Brown",0.0409,0.0228,1.03e-06,0.637,99.051,264947,60,4,200,"Loyal",183,1.94591014905531,74,7,14.0404373184156,12.4872850849657
"288",0.423,0.612,0.875,1,-6.032,1,"Ariana Grande",0.351,0.253,0,0.811,99.882,211360,176,4,196,"Focus",7,5.03043792139244,69,153,18.7356596740272,12.2613181197562
"289",0.126,0.69,0.407,9,-7.739,1,"Niall Horan",0.0297,0.711,0,0.178,111.916,232600,505,4,51,"This Town",21,1.38629436111989,81,4,15.5895097428931,12.3570755190667
"291",0.194,0.724,0.691,6,-5.665,0,"Lil Wayne",0.0324,0.0172,1.68e-05,0.24,126.002,217984,84,4,200,"Nothing But Trouble - Instagram Models",196,1.09861228866811,70,3,13.2248928895506,12.2921769445823
"294",0.134,0.587,0.958,1,-3.597,0,"Beck",0.0398,0.000772,0.0401,0.749,113.99,314320,44,4,187,"Dreams",187,0,58,1,12.1831673098085,12.6581668542323
"295",0.0801,0.626,0.935,8,-3.366,1,"5 Seconds of Summer",0.0362,0.00555,0,0.773,116.022,207433,164,4,193,"Catch Fire",193,0,51,1,12.1851400800943,12.2425636749459
"296",0.115,0.481,0.741,6,-3.674,1,"Kanye West",0.102,0.0567,0,0.429,174.002,196040,330,4,27,"Famous",15,2.70805020110221,11,15,17.0228892230561,12.1860739990235
"297",0.0762,0.646,0.696,1,-5.572,0,"Kanye West",0.342,0.0192,0,0.627,92.88,207401,14,4,171,"Gold Digger",171,0,71,1,12.1920954175993,12.2424093963667
"298",0.0879,0.702,0.705,0,-6.666,1,"Ellie Goulding",0.0543,0.258,5.93e-06,0.749,154.911,213445,176,4,59,"On My Mind",7,3.93182563272433,61,51,18.198550042033,12.2711344672221
"299",0.204,0.626,0.758,11,-5.288,1,"Meek Mill",0.208,0.00307,0,0.313,144.113,181387,58,4,193,"Been That (feat. Rick Ross)",193,0,54,1,12.192886083726,12.108388149266
"304",0.538,0.701,0.58,8,-5.864,0,"Ne-Yo",0.0329,0.0301,0,0.559,139.992,214726,1,4,197,"She Knows",171,1.6094379124341,63,5,13.7317549660588,12.2771180757432
"305",0.378,0.532,0.776,7,-5.547,1,"AC/DC",0.0613,0.00299,0.000637,0.802,127.361,210200,58,4,191,"You Shook Me All Night Long",191,0,0,1,12.1970722633329,12.255814737425
"306",0.157,0.72,0.791,1,-4.689,1,"MKTO",0.124,0.0384,0,0.767,102.071,175427,36,4,200,"Classic",175,2.83321334405622,74,17,14.9308990033583,12.0749782809391
"316",0.113,0.545,0.759,2,-6.909,1,"Owl City",0.0335,0.000203,1.14e-06,0.211,128.033,213079,36,4,200,"Verge",174,1.6094379124341,45,5,13.7851111425064,12.2694182679469
"318",0.0756,0.695,0.672,1,-6.109,0,"Mÿ",0.0345,0.014,8.44e-05,0.272,104.988,235827,477,4,194,"Final Song",20,5.30826769740121,88,202,19.3085979598156,12.3708537643471
"319",0.0452,0.509,0.671,1,-5.709,1,"R. City",0.0678,0.304,0,0.549,118.413,227480,169,5,200,"Locked Away",5,5.58724865840025,74,267,19.234394863733,12.3348176014207
"322",0.0643,0.231,0.919,2,-6.182,0,"Foals",0.0728,0.00314,0.00451,0.126,146.944,300720,51,4,171,"What Went Down",171,0,45,1,12.211845947902,12.6139348782381
"323",0.142,0.745,0.842,0,-5.235,1,"Redfoo",0.0409,0.0142,0,0.77,100.001,226800,66,4,198,"New Thang",198,0,6,1,12.2124125060764,12.3318238508357
"324",0.291,0.72,0.763,9,-4.443,1,"Maroon 5",0.0518,0.0167,0,0.666,128.052,201493,86,4,199,"Moves Like Jagger - Studio Recording From The Voice Performance",198,0.693147180559945,72,2,12.8858660601166,12.2135099203114
"328",0.276,0.65,0.758,8,-5.021,1,"Muse",0.0507,0.000259,0.000492,0.61,100.005,262947,36,4,172,"Dead Inside",172,0,46,1,12.2140804969317,12.4797077699393
"329",0.0577,0.539,0.891,8,-4.464,1,"5 Seconds of Summer",0.0519,0.000831,0,0.792,160.09,214680,164,4,186,"Castaway",186,0,53,1,12.2143235133117,12.2769038262908
"330",0.0966,0.481,0.462,8,-7.563,1,"Demi Lovato",0.0527,0.477,0,0.361,139.532,191308,158,3,196,"Stone Cold",196,0,49,1,12.2149630088756,12.1616399736862
"332",0.257,0.532,0.85,2,-4.875,1,"Morgan Sulele",0.0412,0.136,0,0.864,184.087,180950,54,4,199,"Bare min",178,1.94591014905531,14,7,14.0642072295747,12.1059760289919
"333",0.0983,0.543,0.746,1,-5.408,0,"Years & Years",0.0407,0.217,2.53e-06,0.657,167.877,226800,66,4,194,"Ties",194,0,42,1,12.2164139890368,12.3318238508357
"335",0.0708,0.899,0.713,6,-2.752,0,"50 Cent",0.366,0.255,0,0.793,90.051,193467,106,4,193,"In Da Club",193,0,71,1,12.2199854125835,12.1728622342723
"336",0.0956,0.654,0.749,1,-5.383,0,"Jake Owen",0.0257,0.00195,0,0.78,108.004,169827,73,4,191,"Real Life",182,1.38629436111989,57,4,13.5853914841636,12.0425355508192
"337",0.11,0.307,0.425,11,-8.924,0,"Lana Del Rey",0.0372,0.271,3.09e-05,0.136,108.693,236053,11,4,197,"Young And Beautiful",155,1.6094379124341,71,5,13.7230201987264,12.3718116350655
"341",0.113,0.513,0.221,0,-10.233,1,"Little Big Town",0.0302,0.822,0,0.342,173.865,193320,72,3,196,"Girl Crush",179,0.693147180559945,66,2,12.8241163585953,12.172102125959
"342",0.305,0.569,0.926,9,-3.842,0,"Florence + The Machine",0.0331,0.00189,0,0.554,142.018,234526,38,4,193,"Ship To Wreck",175,0.693147180559945,63,2,12.8975309006582,12.3653217349228
"346",0.208,0.554,0.651,1,-8.193,1,"Imagine Dragons",0.0419,0.399,0.000418,0.553,107.912,192707,12,4,194,"I Bet My Life",159,2.89037175789616,63,18,15.0058520770292,12.1689261796379
"347",0.0993,0.659,0.751,1,-7.088,0,"Nadav Guedj",0.0603,0.093,0,0.516,115.021,179851,24,4,145,"Golden Boy - Eurovision 2015 - Israel",145,0,5,1,12.2280689434021,12.0998840092974
"348",0.163,0.636,0.815,5,-5.098,0,"Robin Schulz",0.0581,0.0185,0,0.629,123.063,219043,231,4,200,"Sugar (feat. Francesco Yates)",7,6.02586597382531,80,414,19.7983607780684,12.297023336557
"349",0.0856,0.655,0.672,5,-6.625,1,"Juan Mag·n",0.0374,0.627,0,0.933,174.094,213506,156,4,199,"Vuelve",199,0,55,1,12.230213886631,12.2714202143004
"350",0.211,0.431,0.377,2,-9.753,1,"John Mayer",0.0288,0.749,0,0.364,173.67,213627,7,4,200,"XO",163,2.99573227355399,74,20,15.1326217616368,12.2719867825742
"351",0.53,0.632,0.592,11,-9.735,0,"Young Thug",0.162,0.124,0,0.492,89.522,213622,118,4,191,"I Know There's Gonna Be (Good Times) [feat. Popcaan]",191,0,51,1,12.2325246850306,12.2719633770191
"354",0.279,0.645,0.934,9,-4.217,0,"Cheek",0.225,0.335,0,0.485,86,190293,98,4,183,"S√§ huudat",183,0,40,1,12.2358013362525,12.1563202685825
"355",0.378,0.761,0.745,10,-4.806,0,"Meek Mill",0.0556,0.000221,3.32e-06,0.449,135.974,237720,58,4,179,"Ambitionz",179,0,50,1,12.2363156796511,12.3788487894806
"356",0.355,0.662,0.618,7,-5.26,1,"Ariana Grande",0.0455,0.0537,0,0.264,134.022,235947,352,3,28,"Dangerous Woman",13,4.23410650459726,24,69,18.6737011129553,12.3713624825155
"357",0.111,0.195,0.276,5,-13.328,0,"Lana Del Rey",0.0368,0.951,0.00715,0.156,88.866,350059,131,3,186,"Honeymoon",186,0,56,1,12.2375519325568,12.7658569906876
"358",0.106,0.544,0.638,1,-6.9,1,"Disclosure",0.774,0.244,0,0.932,199.825,292760,93,4,197,"Willing & Able",197,0,7,1,12.2426793682623,12.5871084397152
"359",0.15,0.543,0.667,8,-7.333,1,"Miguel",0.0633,0.0165,2.69e-05,0.186,162.067,314053,38,4,199,"Coffee (F***ing)",172,1.38629436111989,63,4,13.5658921192511,12.6573170404559
"360",0.103,0.68,0.571,8,-7.054,1,"Meek Mill",0.222,0.378,0,0.0836,145.021,203573,58,4,176,"Bad For You (feat. Nicki Minaj)",176,0,60,1,12.2431998226115,12.223779941898
"364",0.388,0.738,0.868,11,-4.373,0,"Calvin Harris",0.0731,0.0389,0.00171,0.334,122.003,212640,121,4,198,"How Deep Is Your Love",3,6.0913098820777,81,442,19.8678769190556,12.2673558739471
"366",0.114,0.691,0.848,5,-3.821,0,"Thomas Rhett",0.0313,0.102,1.36e-06,0.802,130.016,192719,26,4,200,"Crash And Burn",165,2.30258509299405,6,10,14.4760116053774,12.1689884484002
"368",0.179,0.801,0.521,4,-9.871,0,"The Game",0.28,0.0136,0,0.422,108.025,334360,152,4,190,"100 (feat. Drake)",190,0,59,1,12.2533950664246,12.7199735358131
"369",0.142,0.619,0.786,7,-4.938,0,"Selena Gomez",0.0397,0.049,0,0.65,83.048,227360,4,4,200,"The Heart Wants What It Wants",146,3.09104245335832,68,22,15.2344386006855,12.3342899433309
"371",0.0837,0.688,0.325,5,-8.083,0,"Rihanna",0.251,0.107,0,0.274,110.888,191600,414,4,110,"Needed Me",13,5.65948221575962,83,287,19.7513462176748,12.1631651445189
"372",0.0831,0.931,0.726,11,-5.399,0,"Various Artists",0.0528,0.0589,4.11e-06,0.775,120.025,145978,55,4,195,"Drank & Drugs",155,2.07944154167984,60,8,14.2246216779524,11.8912112044049
"374",0.109,0.775,0.68,0,-5.508,0,"Jason Derulo",0.0629,0.00906,0,0.636,114.025,207719,33,4,12,"Want to Want Me",3,3.58351893845611,61,36,17.8210335057051,12.2439414837737
"375",0.128,0.679,0.68,2,-6.387,0,"Disclosure",0.0371,0.0192,0.000158,0.269,103.002,404512,137,4,174,"Nocturnal",174,0,1,1,12.2604566587219,12.9104366812953
"376",0.128,0.543,0.629,7,-6.841,0,"Robin Schulz",0.0855,0.0339,0,0.272,121.955,216409,135,4,200,"Yellow",200,0,13,1,12.2604755999095,12.2849254147384
"377",0.127,0.592,0.767,9,-2.788,0,"Red Hot Chili Peppers",0.027,0.0021,0.00165,0.317,96.483,329733,99,4,176,"Californication",176,0,62,1,12.2605845047764,12.7060385150429
"380",0.12,0.565,0.849,0,-3.516,0,"Coldplay",0.0517,0.00868,4.68e-06,0.43,102.034,212647,470,4,156,"Hymn For The Weekend - Seeb Remix",16,5.15905529921453,90,174,19.3305490601958,12.2673887928936
"381",0.341,0.604,0.704,11,-5.807,1,"Nicky Romero",0.0634,0.0206,0,0.353,128.053,186613,73,4,199,"Lighthouse - Radio Edit",173,1.6094379124341,37,5,13.7935092954401,12.1367922327072
"382",0.109,0.705,0.758,9,-5.482,0,"The Weeknd",0.0506,0.142,0,0.586,107.965,215613,79,4,35,"Can't Feel My Face",2,3.66356164612965,19,39,17.9447751885533,12.2812404130452
"384",0.136,0.421,0.866,9,-3.771,0,"Florence + The Machine",0.0666,0.102,0,0.393,169.792,293468,32,4,169,"Delilah",169,0,3,1,12.2698546305665,12.5895238833454
"385",0.217,0.651,0.741,4,-5.067,0,"Wiz Khalifa",0.0408,0.00293,1.2e-05,0.39,168.02,232773,1,4,200,"Go Hard or Go Home",153,2.77258872223978,60,16,14.8939095950416,12.3578190087318
"386",0.0447,0.751,0.744,10,-6.604,0,"Shawn Mendes",0.0671,0.0186,0,0.761,149.961,206880,176,4,140,"Stitches",5,5.40717177146012,19,223,19.2311935797443,12.2398941940057
"388",0.334,0.688,0.801,10,-4.155,0,"Years & Years",0.0423,0.218,0,0.725,126.015,206773,166,4,199,"Desire",199,0,66,1,12.2759531229784,12.2393768521642
"389",0.13,0.412,0.849,2,-5.625,1,"Oasis",0.0361,0.00212,0,0.487,174.428,258907,161,4,199,"Wonderwall",190,1.94591014905531,18,7,14.0738783857679,12.4642242028403
"390",0.0703,0.726,0.792,1,-4.64,0,"Chris Brown",0.0706,0.0645,0,0.834,122.003,213876,139,4,193,"Zero",177,1.38629436111989,59,4,13.644772057807,12.2731516868119
"391",0.18,0.488,0.584,1,-6.107,1,"Meek Mill",0.396,0.00719,0,0.325,168.598,275507,58,4,168,"The Trillest",168,0,51,1,12.282695666581,12.5263683156008
"393",0.0707,0.656,0.752,4,-5.622,1,"Mr. Probz",0.0378,0.354,1.1e-05,0.467,128.029,199247,1,4,186,"Nothing Really Matters - Afrojack Remix [Radio Edit]",150,2.19722457733622,65,9,14.4031711038026,12.2023005400774
"395",0.0542,0.604,0.745,9,-4.103,1,"DJ Snake",0.0385,0.0161,0,0.216,104.941,220573,365,4,200,"Middle",15,5.51745289646471,46,249,19.5587870577796,12.3039839848385
"396",0.326,0.309,0.426,5,-10.043,0,"Lana Del Rey",0.0355,0.211,0.00124,0.128,63.174,295093,131,5,167,"Freak",167,0,59,1,12.2866290673838,12.5950458398771
"397",0.0656,0.827,0.576,4,-7.774,1,"OMI",0.0372,0.184,0.029,0.385,118.04,180021,66,4,10,"Cheerleader - Felix Jaehn Remix Radio Edit",2,4.8283137373023,59,125,19.1678076614296,12.100828789734
"398",0.0454,0.736,0.838,0,-6.932,1,"Phil Collins",0.0725,0.0154,0.0608,0.794,121.242,264947,160,4,185,"Sussudio",185,0,22,1,12.2923283203822,12.4872850849657
"400",0.321,0.596,0.858,1,-2.377,1,"Luke Bryan",0.0493,0.18,0,0.809,172.108,192906,88,4,133,"Kick The Dust Up",133,0,6,1,12.2958447914212,12.1699583026092
"403",0.109,0.341,0.539,5,-5.76,1,"Family of the Year",0.0265,0.213,6.44e-05,0.249,174.564,190280,59,4,200,"Hero",143,3.09104245335832,66,22,15.26144694066,12.1562519505462
"404",0.0891,0.651,0.825,2,-7.482,1,"TiÎsto",0.0419,0.000285,0.0368,0.138,128.161,250947,22,4,170,"Secrets",170,0,1,1,12.2981776943856,12.432997040439
"405",0.123,0.589,0.689,0,-7.035,1,"Years & Years",0.0464,0.552,0,0.187,97.973,198227,269,4,199,"Eyes Shut",196,0.693147180559945,60,2,12.9677729342287,12.1971681176344
"408",0.309,0.659,0.851,8,-3.019,0,"Matthew Koma",0.0506,0.00409,0.047,0.763,128.023,229735,98,4,200,"So F**kin' Romantic",149,2.30258509299405,51,10,14.5622065622918,12.3446817497296
"414",0.0928,0.573,0.902,6,-7.638,0,"a-ha",0.054,0.018,0.00125,0.863,84.412,225280,161,4,186,"Take On Me",183,0.693147180559945,77,2,12.9928057930207,12.3250993519518
"415",0.193,0.837,0.804,5,-7.001,1,"Vigiland",0.11,0.109,0.727,0.164,128.07,144390,9,4,200,"UFO",143,2.83321334405622,64,17,15.0076951535737,11.8802732509653
"420",0.222,0.635,0.721,10,-4.811,0,"Fetty Wap",0.049,0.0324,0,0.505,148.064,200253,134,4,197,"Jugg (feat. Monty)",197,0,62,1,12.3119450301607,12.2073368460918
"421",0.217,0.548,0.532,5,-7.596,1,"Arctic Monkeys",0.0323,0.186,0.000263,0.428,85.03,272394,32,4,178,"Do I Wanna Know?",140,3.58351893845611,78,36,15.8381302615091,12.5150048265832
"422",0.336,0.354,0.721,11,-6.124,0,"Of Monsters and Men",0.0321,0.000943,0.000756,0.419,102.206,232973,37,4,151,"Wolves Without Teeth",151,0,54,1,12.3132170690777,12.3586778460049
"423",0.0784,0.631,0.829,11,-4.094,0,"Zedd",0.0279,0.00661,4.29e-05,0.537,127.985,218293,22,4,165,"Beautiful Now",165,0,66,1,12.3132485124404,12.2935934760596
"426",0.141,0.421,0.892,7,-4.235,1,"Muse",0.0564,3.33e-05,0.00331,0.392,95.866,359520,37,4,169,"Reapers",147,1.09861228866811,60,3,13.3908167578276,12.7925250874192
"427",0.115,0.672,0.52,8,-7.747,1,"One Direction",0.0353,0.859,0,0.396,120.001,226600,4,4,200,"Night Changes",130,3.76120011569356,73,43,15.9194775031339,12.330941627576
"429",0.131,0.617,0.802,7,-3.6,1,"Avicii",0.0601,0.0289,0,0.704,104.973,264733,141,4,198,"Sunset Jesus",198,0,53,1,12.3162356109438,12.4864770498817
"430",0.0915,0.713,0.829,7,-5.671,1,"Disclosure",0.179,0.00282,0.0044,0.528,122.084,324240,134,4,196,"Hourglass",196,0,3,1,12.3165848683276,12.6892392613022
"431",0.101,0.656,0.821,0,-4.838,1,"Capital Cities",0.0325,0.000194,0.00232,0.773,117.948,192790,72,5,200,"Safe And Sound",153,2.77258872223978,70,16,14.9520257046164,12.1693567925935
"432",0.112,0.706,0.716,4,-4.738,0,"Rixton",0.0347,0.115,0,0.797,116.991,225787,45,4,185,"We All Want The Same Thing",148,2.39789527279837,45,11,14.6092679392805,12.3273473559668
"434",0.253,0.552,0.839,2,-2.574,1,"Audien",0.0673,0.0626,0,0.434,126.06,212619,141,4,195,"Something Better",195,0,8,1,12.3219694589429,12.2672571106051
"437",0.0528,0.733,0.773,1,-10.231,1,"B.B. King",0.202,0.75,0.0407,0.771,101.492,201867,15,4,148,"Better Not Look Down - Single Version",148,0,18,1,12.3232821834348,12.2153643436909
"439",0.144,0.652,0.713,8,-5.311,1,"DJ Snake",0.0368,0.0771,1.02e-05,0.147,100.023,205947,451,4,28,"Let Me Love You",9,1.09861228866811,90,3,15.6509897392709,12.2353741331157
"440",0.0829,0.727,0.643,5,-3.472,1,"Tove Lo",0.0311,0.0602,3.02e-05,0.365,110.022,209160,8,4,199,"Habits (Stay High)",132,4.06044301054642,8,58,16.2754005509986,12.2508547883021
"441",0.112,0.531,0.363,10,-7.672,1,"Hozier",0.0608,0.749,0,0.248,121.412,229720,6,4,175,"Work Song",136,1.94591014905531,69,7,14.1631883486317,12.3446164549782
"442",0.104,0.632,0.575,5,-6.478,1,"Mike Perry",0.029,0.0225,1.81e-06,0.229,90.037,183414,442,4,170,"The Ocean",11,5.29330482472449,90,199,19.5534671420378,12.1195011717689
"444",0.445,0.508,0.786,5,-4.02,1,"CHVRCHES",0.0361,0.0829,0,0.383,89.962,186650,93,4,172,"Never Ending Circles",172,0,20,1,12.32769275464,12.1369904843427
